validto (UTC),capacity (kW) aardgas,percentage aardgas,capacity (kW) afval,percentage afval,capacity (kW) biomassa,percentage biomassa,capacity (kW) electriciteitsmix,percentage electriciteitsmix,capacity (kW) kernenergie,percentage kernenergie,capacity (kW) overig,percentage overig,capacity (kW) steenkool,percentage steenkool,capacity (kW) wind,percentage wind,capacity (kW) wkk,percentage wkk,capacity (kW) zeewind,percentage zeewind,capacity (kW) zon,percentage zon
2024-10-09 05:00:00,1326250,0,269876,0.34599348902702,339607,0.33960723876953,11900404,0.32604974508286,479000,0.98762899637222,221000,1,1110393,2.2207849025726,2724698,0.42115226387978,1296580,0,4133000,0.99398601055145,0,0.0
2024-10-09 06:00:00,1638250,0,268000,0.3435899913311,452848,0.45284900069237,12839228,0.35176798701286,479000,0.98762899637222,221000,1,1480652,2.9613025188446,2627062,0.40605849027634,1461667,0,4210749,1.0126849412918,0,0.0
2024-10-09 07:00:00,1617250,0,266500,0.34166699647903,519072,0.51907223463058,13354297,0.36587551236153,479000,0.98762899637222,221000,1,1697178,3.39435505867,2654451,0.4102894961834,1478351,0,4203999,1.0110650062561,217496,0.0095034800469875
2024-10-09 08:00:00,1519500,0,262500,0.33653825521469,430832,0.43083325028419,14616582,0.40045475959778,479250,0.98814451694489,221000,1,1408668,2.8173325061798,3099382,0.47905799746513,1383353,0,4083749,0.98214173316956,1728348,0.075519077479839
2024-10-09 09:00:00,1468500,0,260000,0.33333298563957,316187,0.31618624925613,16795028,0.46013298630714,479000,0.98762899637222,221000,1,1033813,2.0676300525665,3576297,0.55276900529861,1279041,0,3804999,0.91510325670242,4356191,0.19033800065517
2024-10-09 10:00:00,1457750,0,260376,0.33381399512291,263605,0.26360550522804,18648485,0.51090651750565,479000,0.98762899637222,221000,1,861895,1.7237900495529,4237882,0.6550225019455,1231959,0,3842250,0.92406225204468,5792768,0.25310376286507
2024-10-09 11:00:00,1587250,0,260250,0.33365350961685,279416,0.27941501140594,18368595,0.50323277711868,479000,0.98762899637222,221000,1,913584,1.8271700143814,4360836,0.67402249574661,1230031,0,3614500,0.86928826570511,5422728,0.2369317561388
2024-10-09 12:00:00,1551750,0,259750,0.33301249146461,324208,0.32420825958252,17239835,0.47230324149132,479000,0.98762899637222,221000,1,1060042,2.1200850009918,4350912,0.67248427867889,1244439,0,2947750,0.70893448591232,4800984,0.20976275205612
2024-10-09 13:00:00,2012250,0,259876,0.33317300677299,361096,0.36109626293182,15671336,0.42932775616646,479000,0.98762899637222,221000,1,1180654,2.3613073825836,3636610,0.56207698583603,1356995,0,2306250,0.55465376377106,3857605,0.16854225099087
2024-10-09 14:00:00,2915000,0,259500,0.33269199728966,424567,0.42456775903702,14766542,0.40453600883484,479000,0.98762899637222,221000,1,1388183,2.7763650417328,2664270,0.41178876161575,1509876,0,1868000,0.44925424456596,3037146,0.13269324600697
2024-10-09 15:00:00,4225500,0,263126,0.33733975887299,491846,0.49184548854828,14017680,0.38401600718498,479000,0.98762899637222,221000,1,1608154,3.2163100242615,1740440,0.26900026202202,1734360,0,1301999,0.31313124299049,1952255,0.085293024778366
2024-10-09 16:00:00,5454000,0,264250,0.33878248929977,518428,0.51842826604843,13253765,0.3630844950676,479000,0.98762899637222,221000,1,1695072,3.3901450634003,898882,0.13892950117588,1957327,0,914751,0.21999800205231,851055,0.037181574851274
2024-10-09 17:00:00,5711000,0,264500,0.33910274505615,517024,0.51702302694321,12334905,0.33790901303291,479250,0.98814451694489,221000,1,1690476,3.3809549808502,584496,0.090337797999382,2005706,0,606250,0.14580349624157,255203,0.011149342171848
2024-10-09 18:00:00,5866000,0,265876,0.34086549282074,519424,0.51942348480225,11723353,0.32115176320076,479000,0.98762899637222,221000,1,1698326,3.3966524600983,306635,0.047392226755619,2000342,0,366750,0.088203527033329,0,0.0
2024-10-09 19:00:00,5767250,0,267750,0.34326949715614,544659,0.54465997219086,11412047,0.31262049078941,479000,0.98762899637222,221000,1,1780841,3.5616800785065,145213,0.022443389520049,1927083,0,279251,0.067159928381443,0,0.0
2024-10-09 20:00:00,5104250,0,274750,0.35224351286888,555609,0.55560922622681,10441494,0.28602999448776,479000,0.98762899637222,221000,1,1816641,3.6332824230194,16834,0.0026017574127764,1761911,0,211499,0.050865549594164,0,0.0
2024-10-09 21:00:00,3459500,0,274126,0.35144224762917,540268,0.54026848077774,8516585,0.23329749703407,479000,0.98762899637222,221000,1,1766482,3.5329625606537,39729,0.0061402302235365,1492980,0,243500,0.05856179818511,0,0.0
2024-10-09 22:00:00,1754000,0,270626,0.34695500135422,486633,0.48663374781609,6757949,0.18512025475502,479000,0.98762899637222,221000,1,1591117,3.1822350025177,39437,0.0060950624756515,1194386,0,721750,0.17358100414276,0,0.0
2024-10-09 23:00:00,1331250,0,273376,0.35048073530197,391662,0.39166098833084,6254611,0.17133049666882,479000,0.98762899637222,221000,1,1280588,2.5611774921417,33246,0.0051381974481046,1083489,0,1161000,0.2792209982872,0,0.0
2024-10-10 00:00:00,1154250,0,273750,0.35096150636673,291242,0.29124251008034,5927317,0.16236324608326,479000,0.98762899637222,221000,1,952258,1.9045150279999,37844,0.0058487826026976,1032973,0,1485000,0.35714301466942,0,0.0
2024-10-10 01:00:00,1213750,0,262750,0.33685898780823,226717,0.226717248559,6135052,0.16805149614811,479000,0.98762899637222,221000,1,741283,1.4825625419617,178665,0.027612449601293,1031387,0,1780500,0.42821073532104,0,0.0
2024-10-10 02:00:00,1162250,0,258250,0.33108949661255,233158,0.23315800726414,7118057,0.19497600197792,479000,0.98762899637222,221000,1,762342,1.5246850252151,437909,0.067677900195122,1061647,0,2502501,0.60185199975967,0,0.0
2024-10-10 03:00:00,1091250,0,255500,0.32756400108337,205756,0.20575499534607,8284637,0.22692775726318,479000,0.98762899637222,221000,1,672744,1.3454874753952,984227,0.15210925042629,1050158,0,3325002,0.79966348409653,0,0.0
2024-10-10 04:00:00,1092000,0,253750,0.32532051205635,195683,0.19568425416946,9810991,0.26873373985291,479000,0.98762899637222,221000,1,639817,1.2796324491501,2105855,0.32545149326324,1102386,0,3721500,0.89502149820328,0,0.0
2024-10-10 05:00:00,1101000,0,251250,0.32211551070213,211552,0.21155175566673,11170681,0.30597373843193,479000,0.98762899637222,221000,1,691698,1.3833974599838,3060563,0.47299474477768,1209119,0,3945499,0.94889348745346,0,0.0
2024-10-10 06:00:00,1316500,0,244626,0.31362199783325,240653,0.24065299332142,12743759,0.34905749559402,479000,0.98762899637222,221000,1,786847,1.5736924409866,4070988,0.62914651632309,1431895,0,3952250,0.95051699876785,0,0.0
2024-10-10 07:00:00,1173250,0,245126,0.31426298618317,256580,0.25657948851585,13543011,0.37094575166702,479000,0.98762899637222,221000,1,838920,1.6778424978256,4697042,0.72589498758316,1492438,0,3980500,0.95731151103973,159155,0.0069515737704933
2024-10-10 08:00:00,1152000,0,251126,0.32195526361465,242468,0.24246825277805,14884748,0.40769150853157,479000,0.98762899637222,221000,1,792782,1.5855649709702,4911246,0.75899422168732,1439360,0,3846250,0.92502427101135,1549516,0.067678801715374
2024-10-10 09:00:00,1134500,0,255000,0.32692301273346,212840,0.212840244174,16947731,0.46419098973274,479000,0.98762899637222,221000,1,695910,1.3918199539185,4757290,0.73519676923752,1351795,0,3558500,0.85582023859024,4281896,0.18701900541782
2024-10-10 10:00:00,1093750,0,248876,0.31907048821449,182042,0.1820412427187,18729063,0.51297551393509,479000,0.98762899637222,221000,1,595208,1.1904175281525,4830021,0.7464320063591,1258917,0,3146250,0.75667375326157,6673999,0.29149401187897
2024-10-10 11:00:00,1118000,0,245876,0.31522449851036,161899,0.16189900040627,19648782,0.53815948963165,479000,0.98762899637222,221000,1,529351,1.0587024688721,4903121,0.75772398710251,1234258,0,3052501,0.73412722349167,7703776,0.33646500110626
2024-10-10 12:00:00,1124250,0,247376,0.31714749336243,168574,0.16857424378395,19336111,0.52959001064301,479000,0.98762899637222,221000,1,551176,1.1023524999619,4625112,0.71475625038147,1173334,0,2881749,0.69306123256683,7864540,0.34348049759865
2024-10-10 13:00:00,1296750,0,248876,0.31907048821449,183563,0.18356400728226,18755685,0.51368725299835,479000,0.98762899637222,221000,1,600187,1.2003724575043,4406820,0.68101751804352,1212766,0,2723499,0.65500223636627,7383224,0.32245424389839
2024-10-10 14:00:00,1537000,0,238626,0.30592951178551,222033,0.22203275561333,17252399,0.47250899672508,479000,0.98762899637222,221000,1,725967,1.4519350528717,4109949,0.63513600826263,1291453,0,2595750,0.62427824735641,5831621,0.25468575954437
2024-10-10 15:00:00,1879500,0,238626,0.30592951178551,294521,0.29452174901962,16170535,0.44287401437759,479000,0.98762899637222,221000,1,962979,1.92595744133,3618281,0.55915176868439,1454211,0,2549250,0.61309522390366,4473167,0.19535450637341
2024-10-10 16:00:00,3131750,0,251376,0.32227575778961,453727,0.45372724533081,15584736,0.42682549357414,479000,0.98762899637222,221000,1,1483523,2.9670450687408,2911000,0.44984924793243,1724163,0,2307500,0.55495452880859,2621697,0.11449415236712
2024-10-10 17:00:00,4111750,0,256250,0.32852551341057,536696,0.53669649362564,13714700,0.37560600042343,479000,0.98762899637222,221000,1,1754804,3.5096075534821,1836112,0.28374049067497,1906613,0,1901250,0.45725101232529,711225,0.031060041859746
2024-10-10 18:00:00,4243750,0,254250,0.32596150040627,466434,0.46643325686455,12552595,0.34377551078796,479000,0.98762899637222,221000,1,1525066,3.0501325130463,1221933,0.18882800638676,1923912,0,2217250,0.53324902057648,0,0.0
2024-10-10 19:00:00,4160500,0,254876,0.32676300406456,427143,0.4271439909935,11987915,0.32830700278282,479000,0.98762899637222,221000,1,1396607,2.7932124137878,901379,0.13929125666618,1852910,0,2294500,0.55182772874832,0,0.0
2024-10-10 20:00:00,3550250,0,257626,0.33028849959373,425036,0.42503625154495,10916741,0.29896774888039,479250,0.98814451694489,221000,1,1389714,2.7794275283813,784181,0.12117999792099,1667684,0,2142000,0.5151515007019,0,0.0
2024-10-10 21:00:00,3421250,0,255876,0.32804501056671,412330,0.41233000159264,10733518,0.2939465045929,480000,0.98969101905823,221000,1,1348170,2.6963400840759,829888,0.12824200093746,1650505,0,2114499,0.50853776931763,0,0.0
2024-10-10 22:00:00,2654500,0,255876,0.32804501056671,393242,0.39324200153351,9669351,0.26480075716972,479000,0.98762899637222,221000,1,1285758,2.5715124607086,767967,0.11867275089025,1477258,0,2134750,0.51340800523758,0,0.0
2024-10-10 23:00:00,1974000,0,256376,0.32868599891663,365545,0.36554625630379,8810671,0.24128249287605,479000,0.98762899637222,221000,1,1195205,2.3904075622559,693526,0.1071687489748,1405019,0,2221000,0.53415101766586,0,0.0
2024-10-11 00:00:00,1796500,0,252750,0.3240385055542,345346,0.34534549713135,8370433,0.22922374308109,479000,0.98762899637222,221000,1,1129154,2.2583100795746,695102,0.10741174966097,1357331,0,2094250,0.50366747379303,0,0.0
2024-10-11 01:00:00,1789500,0,255876,0.32804501056671,275725,0.27572599053383,7840906,0.21472024917603,479000,0.98762899637222,221000,1,901525,1.8030475378036,757394,0.11703649908304,1329136,0,1831750,0.44053626060486,0,0.0
2024-10-11 02:00:00,1876750,0,261626,0.33541649580002,249553,0.24955250322819,7363161,0.2016350030899,479000,0.98762899637222,221000,1,815947,1.6318949460983,645396,0.099729597568512,1356389,0,1457500,0.35052925348282,0,0.0
2024-10-11 03:00:00,2247750,0,266750,0.34198749065399,292472,0.29247224330902,7560300,0.20703099668026,479000,0.98762899637222,221000,1,956278,1.9125549793243,432726,0.06686632335186,1436325,0,1227999,0.2953340113163,0,0.0
2024-10-11 04:00:00,2537250,0,272876,0.34983974695206,340426,0.34042724967003,8240118,0.22564500570297,479000,0.98762899637222,221000,1,1113074,2.2261474132538,328174,0.050710275769234,1598569,0,1349749,0.32461500167847,0,0.0
2024-10-11 05:00:00,4031750,0,283250,0.36314100027084,378077,0.37807649374008,10272445,0.28129425644875,479000,0.98762899637222,221000,1,1236173,2.4723451137543,305265,0.047169998288155,1993930,0,1344000,0.32323199510574,0,0.0
